p_useful,p_noise,p_total,rho_A0,rho_A,rho_HN,rho_EBT,tau2,w_mean,var_HN,var_A0,seed,n_builds
4,2,6,0.4753670889305625,0.38697167115844183,0.7668665763784893,0.7668665763784893,0.00538362833624768,0.20669115500584082,0.012414278515407457,0.03734825835872311,1,900
4,6,10,0.4753670889305625,0.38697167115844183,0.7574416923148466,0.7574416923148466,0.005329168151933964,0.2050289781659337,0.012448624241445433,0.03734825835872311,1,900
4,12,16,0.4753670889305625,0.38697167115844183,0.7601409219846774,0.7601409219846774,0.005195182723220684,0.2009098131437588,0.012533738959663197,0.03734825835872311,1,900
8,0,8,0.4753670889305625,0.38697167115844183,0.8158246121291508,0.8158246121291508,0.005243793842920893,0.20240920821446695,0.012502756809578588,0.03734825835872311,1,900
8,2,10,0.4753670889305625,0.38697167115844183,0.8067733581564094,0.8067733581564094,0.004778134769783941,0.1878106482718261,0.012804408311573246,0.03734825835872311,1,900
8,6,14,0.4753670889305625,0.38697167115844183,0.7870067658519744,0.7870067658519744,0.0043927562974177825,0.17531854704010122,0.013062533846860715,0.03734825835872311,1,900
8,12,20,0.4753670889305625,0.38697167115844183,0.8071537207659104,0.8071537207659104,0.003791546835995141,0.1550440242379123,0.013481468336257988,0.03734825835872311,1,900
13,0,13,0.4753670889305625,0.38697167115844183,0.8246901539384617,0.8246901539384617,0.0035189221381195304,0.14551811000414802,0.013678303253385324,0.03734825835872311,1,900
13,2,15,0.4753670889305625,0.38697167115844183,0.8566841193631104,0.8566841193631104,0.0034574828492936333,0.1433415970958323,0.01372327675696948,0.03734825835872311,1,900
13,6,19,0.4753670889305625,0.38697167115844183,0.8351610804457784,0.8351610804457784,0.003948216724073791,0.16042281645609763,0.0133703258154951,0.03734825835872311,1,900
13,12,25,0.4753670889305625,0.38697167115844183,0.838383290185132,0.838383290185132,0.003082354232781633,0.12980818222965018,0.014002919059877562,0.03734825835872311,1,900
20,0,20,0.4753670889305625,0.38697167115844183,0.8615418372944494,0.8615418372944494,0.0034056357906847266,0.14149624804814215,0.013761407388629562,0.03734825835872311,1,900
20,2,22,0.4753670889305625,0.38697167115844183,0.8348971130417033,0.8348971130417033,0.002637421521271121,0.11319152380473695,0.014346270732350891,0.03734825835872311,1,900
20,6,26,0.4753670889305625,0.38697167115844183,0.8342598612261661,0.8342598612261661,0.0029370194274557435,0.12444934667211742,0.01411364921416835,0.03734825835872311,1,900
20,12,32,0.4753670889305625,0.38697167115844183,0.8478340014411541,0.8478340014411541,0.0026009326402367944,0.11180059344993133,0.01437501166517894,0.03734825835872311,1,900
0,0,0,0.3487330889708918,0.30041683179032735,0.3487330889708918,0.3487330889708918,,1.0,0.038451322468224386,0.038451322468224386,2,900
0,2,2,0.3487330889708918,0.30041683179032735,0.349204612186764,0.349204612186764,0.018012716953158363,0.4684797499426121,0.008440618796196727,0.038451322468224386,2,900
0,6,6,0.3487330889708918,0.30041683179032735,0.34388014470799755,0.34388014470799755,0.017885905482442552,0.46672091660925036,0.008476563334061864,0.038451322468224386,2,900
0,12,12,0.3487330889708918,0.30041683179032735,0.34403688564224566,0.34403688564224566,0.017637035265148045,0.4632351094183473,0.00854780131107047,0.038451322468224386,2,900
1,0,1,0.3487330889708918,0.30041683179032735,0.5086575004002063,0.5086575004002063,0.01373475100785377,0.4019378426855355,0.009800507797418378,0.038451322468224386,2,900
1,2,3,0.3487330889708918,0.30041683179032735,0.5177559478468493,0.5177559478468493,0.01224428791453179,0.3746622642237293,0.01035792733468635,0.038451322468224386,2,900
1,6,7,0.3487330889708918,0.30041683179032735,0.49973788445006306,0.49973788445006306,0.012760851247341977,0.38439273234186283,0.01015906984598429,0.038451322468224386,2,900
1,12,13,0.3487330889708918,0.30041683179032735,0.5124232992880238,0.5124232992880238,0.01135025626234195,0.3570741114718697,0.010717369022864248,0.038451322468224386,2,900
2,0,2,0.3487330889708918,0.30041683179032735,0.6072874164042179,0.6072874164042179,0.010222047897743277,0.3334150497827855,0.011200879326317234,0.038451322468224386,2,900
2,2,4,0.3487330889708918,0.30041683179032735,0.5982758991060484,0.5982758991060484,0.009933358344356272,0.3270786486244103,0.011330373694570205,0.038451322468224386,2,900
2,6,8,0.3487330889708918,0.30041683179032735,0.6042628365384813,0.6042628365384813,0.010251467139433423,0.33405407460448144,0.011187819844520651,0.038451322468224386,2,900
2,12,14,0.3487330889708918,0.30041683179032735,0.624232902345147,0.624232902345147,0.010007306340068686,0.3287131700810648,0.011296969666300049,0.038451322468224386,2,900
4,0,4,0.3487330889708918,0.30041683179032735,0.6968759879127424,0.6968759879127424,0.00822377629421582,0.28693908240395144,0.012150689144894254,0.038451322468224386,2,900
4,2,6,0.3487330889708918,0.30041683179032735,0.665018730475799,0.665018730475799,0.008683401062666098,0.2981939132395769,0.011920678895791426,0.038451322468224386,2,900
4,6,10,0.3487330889708918,0.30041683179032735,0.6810165115430185,0.6810165115430185,0.008569890680907181,0.2954475509499583,0.011976805148028137,0.038451322468224386,2,900
4,12,16,0.3487330889708918,0.30041683179032735,0.6630977569108111,0.6630977569108111,0.007990868686064485,0.28109693612212727,0.01227008263389491,0.038451322468224386,2,900
8,0,8,0.3487330889708918,0.30041683179032735,0.7183827798964361,0.7183827798964361,0.007488821833660366,0.2681723943570709,0.012534216063738243,0.038451322468224386,2,900
8,2,10,0.3487330889708918,0.30041683179032735,0.7402580497012959,0.7402580497012959,0.007030876737121532,0.25597116041981494,0.012783567555400563,0.038451322468224386,2,900
8,6,14,0.3487330889708918,0.30041683179032735,0.7210180588700317,0.7210180588700317,0.007463957288812363,0.2675202004502256,0.012547544676595032,0.038451322468224386,2,900
8,12,20,0.3487330889708918,0.30041683179032735,0.7371925973571162,0.7371925973571162,0.007633730785372484,0.2719503493834475,0.01245700758416113,0.038451322468224386,2,900
13,0,13,0.3487330889708918,0.30041683179032735,0.7709212645118493,0.7709212645118493,0.006787718439365285,0.249325744469261,0.01291937712912961,0.038451322468224386,2,900
13,2,15,0.3487330889708918,0.30041683179032735,0.7445437998483125,0.7445437998483125,0.007679770318181445,0.27314250503566384,0.012432643999977578,0.038451322468224386,2,900
13,6,19,0.3487330889708918,0.30041683179032735,0.7334731524359908,0.7334731524359908,0.0075124295680831545,0.26879054834947436,0.012521583110311114,0.038451322468224386,2,900
13,12,25,0.3487330889708918,0.30041683179032735,0.7463274563713453,0.7463274563713453,0.007021008906079918,0.25570376800806605,0.012789032141775323,0.038451322468224386,2,900
20,0,20,0.3487330889708918,0.30041683179032735,0.7622839205151282,0.7622839205151282,0.0058642855970321844,0.2229693014551942,0.013458012681424271,0.038451322468224386,2,900
20,2,22,0.3487330889708918,0.30041683179032735,0.7657708548611377,0.7657708548611377,0.006155412518844064,0.23147616894592404,0.013284161404652158,0.038451322468224386,2,900
20,6,26,0.3487330889708918,0.30041683179032735,0.7591924763693124,0.7591924763693124,0.005905217462015087,0.22417671016995303,0.013433337376810017,0.038451322468224386,2,900
20,12,32,0.3487330889708918,0.30041683179032735,0.7567554034017326,0.7567554034017326,0.006657989013995395,0.24573149868928612,0.012992831220022916,0.038451322468224386,2,900
0,0,0,0.39712556023731715,0.3581625327109458,0.39712556023731715,0.39712556023731715,,1.0,0.036199482594932074,0.036199482594932074,3,900
0,2,2,0.39712556023731715,0.3581625327109458,0.3964262178101454,0.3964262178101454,0.015191951273819133,0.41984437157429827,0.006393017247338073,0.036199482594932074,3,900
0,6,6,0.39712556023731715,0.3581625327109458,0.3958354351877801,0.3958354351877801,0.015093429617279549,0.4182604448858838,0.006426268254910817,0.036199482594932074,3,900
0,12,12,0.39712556023731715,0.3581625327109458,0.39141389886489575,0.39141389886489575,0.014767473593316992,0.41295786590500233,0.006537584072200914,0.036199482594932074,3,900
1,0,1,0.39712556023731715,0.3581625327109458,0.5901013375736678,0.5901013375736678,0.010212968560829174,0.32727854740454937,0.00833623024006057,0.036199482594932074,3,900
1,2,3,0.39712556023731715,0.3581625327109458,0.5388807969721774,0.5388807969721774,0.010283604950107352,0.32879786080089,0.008304335644422633,0.036199482594932074,3,900
1,6,7,0.39712556023731715,0.3581625327109458,0.56979411908739,0.56979411908739,0.009701861379891746,0.31607682392810255,0.0085713854368684,0.036199482594932074,3,900
1,12,13,0.39712556023731715,0.3581625327109458,0.581864175140957,0.581864175140957,0.010560247977809262,0.33468266700811744,0.00818079726528427,0.036199482594932074,3,900
2,0,2,0.39712556023731715,0.3581625327109458,0.640237728688554,0.640237728688554,0.008201234868396051,0.28092189130590134,0.009309384827490913,0.036199482594932074,3,900
2,2,4,0.39712556023731715,0.3581625327109458,0.6362649665822633,0.6362649665822633,0.008316913310518589,0.28375992392662497,0.009249806663391757,0.036199482594932074,3,900
2,6,8,0.39712556023731715,0.3581625327109458,0.6405409060175794,0.6405409060175794,0.007932605445452885,0.27424382614590925,0.009449575908827218,0.036199482594932074,3,900
2,12,14,0.39712556023731715,0.3581625327109458,0.6518239981366233,0.6518239981366233,0.007202660187711426,0.25545488457517784,0.009844007824787851,0.036199482594932074,3,900
4,0,4,0.39712556023731715,0.3581625327109458,0.7137150868910539,0.7137150868910539,0.008386423146066559,0.2854545154296533,0.009214232494895147,0.036199482594932074,3,900
4,2,6,0.39712556023731715,0.3581625327109458,0.7211493841350421,0.7211493841350421,0.006102090061874083,0.22521209570704714,0.01047888771476697,0.036199482594932074,3,900
4,6,10,0.39712556023731715,0.3581625327109458,0.7072859431513702,0.7072859431513702,0.006857625514464848,0.24623081855229487,0.010037646514900193,0.036199482594932074,3,900
4,12,16,0.39712556023731715,0.3581625327109458,0.7085736649057592,0.7085736649057592,0.006574516327527584,0.23848979598992845,0.010200152015770157,0.036199482594932074,3,900
8,0,8,0.39712556023731715,0.3581625327109458,0.7761195754562661,0.7761195754562661,0.006337837733121108,0.23189524196368888,0.010338589967140849,0.036199482594932074,3,900
8,2,10,0.39712556023731715,0.3581625327109458,0.7717497099790659,0.7717497099790659,0.0058236418321780045,0.2171670847918295,0.010647774773001094,0.036199482594932074,3,900
8,6,14,0.39712556023731715,0.3581625327109458,0.7575912233636503,0.7575912233636503,0.005661252590228347,0.21239768660670777,0.010747897648845624,0.036199482594932074,3,900
8,12,20,0.39712556023731715,0.3581625327109458,0.7530444193964027,0.7530444193964027,0.005427280705329933,0.20542280208859343,0.010894319790493554,0.036199482594932074,3,900
13,0,13,0.39712556023731715,0.3581625327109458,0.7963753041670423,0.7963753041670423,0.005954829471420432,0.22097811088372865,0.010567770781422051,0.036199482594932074,3,900
13,2,15,0.39712556023731715,0.3581625327109458,0.7770098316993808,0.7770098316993808,0.005076846483714707,0.19474189892247548,0.01111854152667504,0.036199482594932074,3,900
13,6,19,0.39712556023731715,0.3581625327109458,0.7938420500107614,0.7938420500107614,0.005196379243102584,0.19841726555948427,0.011041385402737134,0.036199482594932074,3,900
13,12,25,0.39712556023731715,0.3581625327109458,0.7953929984275702,0.7953929984275702,0.004166091527897334,0.16559142144204936,0.011730490775678122,0.036199482594932074,3,900
20,0,20,0.39712556023731715,0.3581625327109458,0.8272085438788607,0.8272085438788607,0.004309858562376038,0.17033244863855898,0.011630963485452585,0.036199482594932074,3,900
20,2,22,0.39712556023731715,0.3581625327109458,0.7867200494486208,0.7867200494486208,0.005128758609556104,0.19634221342198585,0.011084946493564448,0.036199482594932074,3,900
20,6,26,0.39712556023731715,0.3581625327109458,0.8106764905471077,0.8106764905471077,0.004214260552955339,0.1671859229739148,0.011697017772856306,0.036199482594932074,3,900
20,12,32,0.39712556023731715,0.3581625327109458,0.7661321063359338,0.7661321063359338,0.0043455227060734125,0.17150022201313492,0.011606448688394536,0.036199482594932074,3,900
0,0,0,0.4770230745140838,0.40849816687016494,0.4770230745140838,0.4770230745140838,,1.0,0.04312555718503238,0.04312555718503238,4,900
0,2,2,0.4770230745140838,0.40849816687016494,0.47808730628062507,0.47808730628062507,0.022659013187900267,0.5274034437231343,0.0121126593062946,0.04312555718503238,4,900
0,6,6,0.4770230745140838,0.40849816687016494,0.4744896886703976,0.4744896886703976,0.02269869021547834,0.5278394881713131,0.012103805717547288,0.04312555718503238,4,900
0,12,12,0.4770230745140838,0.40849816687016494,0.46794808388652337,0.46794808388652337,0.022370592537242457,0.5242093754027766,0.012177512711623786,0.04312555718503238,4,900
1,0,1,0.4770230745140838,0.40849816687016494,0.6242283920515128,0.6242283920515128,0.013439435665171102,0.39827911564817237,0.014734441793892113,0.04312555718503238,4,900
1,2,3,0.4770230745140838,0.40849816687016494,0.6112501538067743,0.6112501538067743,0.013103560358969996,0.39222955051169883,0.01485727413826008,0.04312555718503238,4,900
1,6,7,0.4770230745140838,0.40849816687016494,0.606835695681929,0.606835695681929,0.014213531809577396,0.4117732848231659,0.014460451780119201,0.04312555718503238,4,900
1,12,13,0.4770230745140838,0.40849816687016494,0.6086526855794473,0.6086526855794473,0.011864195420691805,0.3688138215365119,0.015332714739397887,0.04312555718503238,4,900
2,0,2,0.4770230745140838,0.40849816687016494,0.6785704015272448,0.6785704015272448,0.009311048884609797,0.31439915360319926,0.01643756791139789,0.04312555718503238,4,900
2,2,4,0.4770230745140838,0.40849816687016494,0.6700673622230809,0.6700673622230809,0.010795961547057361,0.3471338145794031,0.015772912674353542,0.04312555718503238,4,900
2,6,8,0.4770230745140838,0.40849816687016494,0.6903795189870605,0.6903795189870605,0.009846031060543194,0.3265643239364971,0.016190562323729223,0.04312555718503238,4,900
2,12,14,0.4770230745140838,0.40849816687016494,0.6854685664220985,0.6854685664220985,0.009866403502311098,0.32701905370919915,0.01618132934205617,0.04312555718503238,4,900
4,0,4,0.4770230745140838,0.40849816687016494,0.7502065558105628,0.7502065558105628,0.007763415571927352,0.27659565965705335,0.017205142386910094,0.04312555718503238,4,900
4,2,6,0.4770230745140838,0.40849816687016494,0.7249882036891404,0.7249882036891404,0.008610466140931982,0.29778758278209067,0.016774854665331553,0.04312555718503238,4,900
4,6,10,0.4770230745140838,0.40849816687016494,0.7435655105747044,0.7435655105747044,0.008412034237600396,0.29293524968722207,0.016873378019696857,0.04312555718503238,4,900
4,12,16,0.4770230745140838,0.40849816687016494,0.7485512945077711,0.7485512945077711,0.008373276546448767,0.2919796538731277,0.016892780748895653,0.04312555718503238,4,900
8,0,8,0.4770230745140838,0.40849816687016494,0.796486300188848,0.796486300188848,0.006081578395134235,0.2304858776148286,0.018141370446080024,0.04312555718503238,4,900
8,2,10,0.4770230745140838,0.40849816687016494,0.7996719831341356,0.7996719831341356,0.0063197015444671385,0.23736834962484069,0.018001626488792954,0.04312555718503238,4,900
8,6,14,0.4770230745140838,0.40849816687016494,0.7780811087421097,0.7780811087421097,0.006601671607219386,0.2453605934076007,0.017839349363338433,0.04312555718503238,4,900
8,12,20,0.4770230745140838,0.40849816687016494,0.7907075440833878,0.7907075440833878,0.006664261909715745,0.24711200539870648,0.01780378812282473,0.04312555718503238,4,900
13,0,13,0.4770230745140838,0.40849816687016494,0.8245235858315875,0.8245235858315875,0.0062158767091977755,0.23438269730871386,0.018062248147570768,0.04312555718503238,4,900
13,2,15,0.4770230745140838,0.40849816687016494,0.8291126285341093,0.8291126285341093,0.005886200582878736,0.22474540562918308,0.018257926862263397,0.04312555718503238,4,900
13,6,19,0.4770230745140838,0.40849816687016494,0.8143414662651847,0.8143414662651847,0.0071827241162886815,0.26131301879923535,0.01751544611326916,0.04312555718503238,4,900
13,12,25,0.4770230745140838,0.40849816687016494,0.8011859273900339,0.8011859273900339,0.005916355530690261,0.2256369828202303,0.018239823988074815,0.04312555718503238,4,900
20,0,20,0.4770230745140838,0.40849816687016494,0.8121036692637893,0.8121036692637893,0.0055190502240346564,0.21372302819136782,0.01848172881011459,0.04312555718503238,4,900
20,2,22,0.4770230745140838,0.40849816687016494,0.8290299782263106,0.8290299782263106,0.006314523018812263,0.23721998455005014,0.01800463894167967,0.04312555718503238,4,900
20,6,26,0.4770230745140838,0.40849816687016494,0.835387994306166,0.835387994306166,0.005290205267860382,0.20669279523572787,0.018624472953852837,0.04312555718503238,4,900
20,12,32,0.4770230745140838,0.40849816687016494,0.8213034172470173,0.8213034172470173,0.005980792432737268,0.22753530233846767,0.018201279889197577,0.04312555718503238,4,900
0,0,0,0.41430191066079514,0.3609060422708341,0.41430191066079514,0.41430191066079514,,1.0,0.03757985189830657,0.03757985189830657,5,900
0,2,2,0.41430191066079514,0.3609060422708341,0.4150654013153103,0.4150654013153103,0.016587035223368296,0.44233884369552623,0.007418459754668303,0.03757985189830657,5,900
0,6,6,0.41430191066079514,0.3609060422708341,0.4150462572587538,0.4150462572587538,0.016588673911304017,0.442363212486593,0.007417950167987865,0.03757985189830657,5,900
0,12,12,0.41430191066079514,0.3609060422708341,0.4132520986651424,0.4132520986651424,0.016369546497084775,0.439085576989718,0.007486490268642614,0.03757985189830657,5,900
1,0,1,0.41430191066079514,0.3609060422708341,0.5863504193626577,0.5863504193626577,0.010091179729426435,0.32549434761186824,0.009861847230232234,0.03757985189830657,5,900
1,2,3,0.41430191066079514,0.3609060422708341,0.6009650217675166,0.6009650217675166,0.01063848932902045,0.3371952720079542,0.00961716397102722,0.03757985189830657,5,900
1,6,7,0.41430191066079514,0.3609060422708341,0.5787603853008872,0.5787603853008872,0.012433208831827976,0.3728696115902978,0.008871161913111691,0.03757985189830657,5,900
1,12,13,0.41430191066079514,0.3609060422708341,0.5575182685410723,0.5575182685410723,0.011152258840079872,0.3478156558080948,0.009395076379119034,0.03757985189830657,5,900
2,0,2,0.41430191066079514,0.3609060422708341,0.6626182336850622,0.6626182336850622,0.009771422287089191,0.3184650766227271,0.010008839457276592,0.03757985189830657,5,900
2,2,4,0.41430191066079514,0.3609060422708341,0.6531944031206623,0.6531944031206623,0.00893053934740419,0.2992608894385667,0.010410426797861017,0.03757985189830657,5,900
2,6,8,0.41430191066079514,0.3609060422708341,0.6499560287522989,0.6499560287522989,0.008807555921855201,0.29636108500213343,0.010471065904357672,0.03757985189830657,5,900
2,12,14,0.41430191066079514,0.3609060422708341,0.6590250111419892,0.6590250111419892,0.009229412147741919,0.3062093264402733,0.010265124926452695,0.03757985189830657,5,900
4,0,4,0.41430191066079514,0.3609060422708341,0.7115353146526519,0.7115353146526519,0.006791243652183452,0.24514743934598193,0.011542017336118867,0.03757985189830657,5,900
4,2,6,0.41430191066079514,0.3609060422708341,0.7284421338791776,0.7284421338791776,0.007171283926250972,0.2553627697493187,0.011328399996810146,0.03757985189830657,5,900
4,6,10,0.41430191066079514,0.3609060422708341,0.7334046256024186,0.7334046256024186,0.007626379081579503,0.26723756344129457,0.011080080879056368,0.03757985189830657,5,900
4,12,16,0.41430191066079514,0.3609060422708341,0.7079699604567413,0.7079699604567413,0.007408780294608647,0.26160737494633945,0.011197816266813007,0.03757985189830657,5,900
8,0,8,0.41430191066079514,0.3609060422708341,0.7605291858385012,0.7605291858385012,0.005718729369007858,0.21474620787176782,0.012177751073826374,0.03757985189830657,5,900
8,2,10,0.41430191066079514,0.3609060422708341,0.7632097817404713,0.7632097817404713,0.006278390141937432,0.2309094435524129,0.0118397544291372,0.03757985189830657,5,900
8,6,14,0.41430191066079514,0.3609060422708341,0.7735008726348221,0.7735008726348221,0.005457735603540997,0.20697401607109442,0.012340278849972987,0.03757985189830657,5,900
8,12,20,0.41430191066079514,0.3609060422708341,0.7602466669711939,0.7602466669711939,0.0056925175861941325,0.2139725298786783,0.012193929800097574,0.03757985189830657,5,900
13,0,13,0.41430191066079514,0.3609060422708341,0.7986100065144115,0.7986100065144115,0.005444609637072353,0.2065790695638787,0.012348537752887476,0.03757985189830657,5,900
13,2,15,0.41430191066079514,0.3609060422708341,0.7754315746068823,0.7754315746068823,0.00538581692838451,0.20480522092578232,0.012385631494493978,0.03757985189830657,5,900
13,6,19,0.41430191066079514,0.3609060422708341,0.8106448526479663,0.8106448526479663,0.004612677017214194,0.1807183287441349,0.012889323261368126,0.03757985189830657,5,900
13,12,25,0.41430191066079514,0.3609060422708341,0.7770620951383892,0.7770620951383892,0.0048379088872958186,0.18788465727116546,0.012739464962897793,0.03757985189830657,5,900
20,0,20,0.41430191066079514,0.3609060422708341,0.816326291760854,0.816326291760854,0.005017805633032935,0.19351910072944054,0.012621640597701607,0.03757985189830657,5,900
20,2,22,0.41430191066079514,0.3609060422708341,0.7917063272094575,0.7917063272094575,0.004642142791340516,0.18166304019021412,0.012869567978126413,0.03757985189830657,5,900
20,6,26,0.41430191066079514,0.3609060422708341,0.7938165026541186,0.7938165026541186,0.005129077452560218,0.19696521402026185,0.012549577382604685,0.03757985189830657,5,900
20,12,32,0.41430191066079514,0.3609060422708341,0.7881032116500556,0.7881032116500556,0.004740493969346601,0.1848005963076646,0.012803957139976459,0.03757985189830657,5,900
