active,h_noise,n_noise_cols,seed,rho_A0,rho_A,rho_H1,rho_HN,rho_IV,rho_FA,rho_EBT
5,2.5,12,5,0.1758998134348125,0.1632948644970397,0.19487658476869096,0.5107749341917066,0.30347519800277967,0.7971171007172695,0.5107749341917066
10,0.3,0,0,0.32040668706651526,0.05932040957656348,0.6417522198560452,0.6913463418486809,0.4941815162731653,0.7733827726264468,0.6913463418486809
10,0.3,0,1,0.44022329069398974,0.1010914593211801,0.7275161017218511,0.7591705410005173,0.6025227234857351,0.8129358926571141,0.7591705410005173
10,0.3,0,2,0.47692279167786344,0.09972544962980728,0.7493917608883471,0.779505135117694,0.637510197516381,0.8271175437734711,0.779505135117694
10,0.3,0,3,0.3164550591720821,0.04384233748746681,0.7353538622461218,0.7652264450615127,0.5071789552156866,0.8000528296362219,0.7652264450615127
10,0.3,0,4,0.42553694077398074,0.053949557088273176,0.7299158289533375,0.7671961188276734,0.5940938200402025,0.8073141355154816,0.7671961188276734
10,0.3,0,5,0.3635285766434255,0.05599050511296489,0.7218878432120419,0.7604669619732568,0.5447282090994112,0.8159602328164024,0.7604669619732568
10,0.3,4,0,0.32040668706651526,0.05932040957656348,0.6417522198560452,0.674636380885785,0.48569747159383697,0.7741944804828929,0.674636380885785
10,0.3,4,1,0.44022329069398974,0.1010914593211801,0.7275161017218511,0.7593537832665379,0.60028071463039,0.8129291504975232,0.7593537832665379
10,0.3,4,2,0.47692279167786344,0.09972544962980728,0.7493917608883471,0.7802002999297853,0.6380724454679685,0.8272215656643002,0.7802002999297853
10,0.3,4,3,0.3164550591720821,0.04384233748746681,0.7353538622461218,0.755997391747404,0.505614051816386,0.7994515734755737,0.755997391747404
10,0.3,4,4,0.42553694077398074,0.053949557088273176,0.7299158289533375,0.7621698388527542,0.592364696896584,0.80658790861099,0.7621698388527542
10,0.3,4,5,0.3635285766434255,0.05599050511296489,0.7218878432120419,0.7607470023876877,0.5483092590077661,0.8149257929020471,0.7607470023876877
10,0.3,12,0,0.32040668706651526,0.05932040957656348,0.6417522198560452,0.6435757332339348,0.4785264624948109,0.7685476810342088,0.6435757332339348
10,0.3,12,1,0.44022329069398974,0.1010914593211801,0.7275161017218511,0.7238929133160542,0.5884142729592206,0.812266974109144,0.7238929133160542
10,0.3,12,2,0.47692279167786344,0.09972544962980728,0.7493917608883471,0.7471138741123226,0.6215510241822002,0.8230277016074272,0.7471138741123226
10,0.3,12,3,0.3164550591720821,0.04384233748746681,0.7353538622461218,0.7204652475383894,0.4967228288560578,0.7979813011019579,0.7204652475383894
10,0.3,12,4,0.42553694077398074,0.053949557088273176,0.7299158289533375,0.7667415046381243,0.5934400713513118,0.8048628789214086,0.7667415046381243
10,0.3,12,5,0.3635285766434255,0.05599050511296489,0.7218878432120419,0.7285950880477886,0.5358338558507016,0.8138032233301838,0.7285950880477886
10,0.6,0,0,0.32040668706651526,0.19263818778455524,0.46330724117571703,0.6913463418486809,0.4941815162731653,0.7733827726264468,0.6913463418486809
10,0.6,0,1,0.44022329069398974,0.26616721711583896,0.581098548220407,0.7591705410005173,0.6025227234857351,0.8129358926571141,0.7591705410005173
10,0.6,0,2,0.47692279167786344,0.2816178389837447,0.5872782190681758,0.779505135117694,0.637510197516381,0.8271175437734711,0.779505135117694
10,0.6,0,3,0.3164550591720821,0.16512391607745008,0.5329886645033967,0.7652264450615127,0.5071789552156866,0.8000528296362219,0.7652264450615127
10,0.6,0,4,0.42553694077398074,0.22131235173268687,0.5670033412216601,0.7671961188276734,0.5940938200402025,0.8073141355154816,0.7671961188276734
10,0.6,0,5,0.3635285766434255,0.2039707948909841,0.5247408362011591,0.7604669619732568,0.5447282090994112,0.8159602328164024,0.7604669619732568
10,0.6,4,0,0.32040668706651526,0.19263818778455524,0.46330724117571703,0.674636380885785,0.48569747159383697,0.7741944804828929,0.674636380885785
10,0.6,4,1,0.44022329069398974,0.26616721711583896,0.581098548220407,0.7593537832665379,0.60028071463039,0.8129291504975232,0.7593537832665379
10,0.6,4,2,0.47692279167786344,0.2816178389837447,0.5872782190681758,0.7802002999297853,0.6380724454679685,0.8272215656643002,0.7802002999297853
10,0.6,4,3,0.3164550591720821,0.16512391607745008,0.5329886645033967,0.755997391747404,0.505614051816386,0.7994515734755737,0.755997391747404
10,0.6,4,4,0.42553694077398074,0.22131235173268687,0.5670033412216601,0.7621698388527542,0.592364696896584,0.80658790861099,0.7621698388527542
10,0.6,4,5,0.3635285766434255,0.2039707948909841,0.5247408362011591,0.7607470023876877,0.5483092590077661,0.8149257929020471,0.7607470023876877
10,0.6,12,0,0.32040668706651526,0.19263818778455524,0.46330724117571703,0.6435757332339348,0.4785264624948109,0.7685476810342088,0.6435757332339348
10,0.6,12,1,0.44022329069398974,0.26616721711583896,0.581098548220407,0.7238929133160542,0.5884142729592206,0.812266974109144,0.7238929133160542
10,0.6,12,2,0.47692279167786344,0.2816178389837447,0.5872782190681758,0.7471138741123226,0.6215510241822002,0.8230277016074272,0.7471138741123226
10,0.6,12,3,0.3164550591720821,0.16512391607745008,0.5329886645033967,0.7204652475383894,0.4967228288560578,0.7979813011019579,0.7204652475383894
10,0.6,12,4,0.42553694077398074,0.22131235173268687,0.5670033412216601,0.7667415046381243,0.5934400713513118,0.8048628789214086,0.7667415046381243
10,0.6,12,5,0.3635285766434255,0.2039707948909841,0.5247408362011591,0.7285950880477886,0.5358338558507016,0.8138032233301838,0.7285950880477886
10,1.2,0,0,0.32040668706651526,0.27544129842435733,0.36971715677351064,0.6913463418486809,0.4941815162731653,0.7733827726264468,0.6913463418486809
10,1.2,0,1,0.44022329069398974,0.38129127766813736,0.4898388431224675,0.7591705410005173,0.6025227234857351,0.8129358926571141,0.7591705410005173
10,1.2,0,2,0.47692279167786344,0.40609929467379025,0.5058733841692167,0.779505135117694,0.637510197516381,0.8271175437734711,0.779505135117694
10,1.2,0,3,0.3164550591720821,0.25474166452362307,0.40140867792992585,0.7652264450615127,0.5071789552156866,0.8000528296362219,0.7652264450615127
10,1.2,0,4,0.42553694077398074,0.3501940297213658,0.4717426459894264,0.7671961188276734,0.5940938200402025,0.8073141355154816,0.7671961188276734
10,1.2,0,5,0.3635285766434255,0.3130367842595616,0.4130646679052977,0.7604669619732568,0.5447282090994112,0.8159602328164024,0.7604669619732568
10,1.2,4,0,0.32040668706651526,0.27544129842435733,0.36971715677351064,0.674636380885785,0.48569747159383697,0.7741944804828929,0.674636380885785
10,1.2,4,1,0.44022329069398974,0.38129127766813736,0.4898388431224675,0.7593537832665379,0.60028071463039,0.8129291504975232,0.7593537832665379
10,1.2,4,2,0.47692279167786344,0.40609929467379025,0.5058733841692167,0.7802002999297853,0.6380724454679685,0.8272215656643002,0.7802002999297853
10,1.2,4,3,0.3164550591720821,0.25474166452362307,0.40140867792992585,0.755997391747404,0.505614051816386,0.7994515734755737,0.755997391747404
10,1.2,4,4,0.42553694077398074,0.3501940297213658,0.4717426459894264,0.7621698388527542,0.592364696896584,0.80658790861099,0.7621698388527542
10,1.2,4,5,0.3635285766434255,0.3130367842595616,0.4130646679052977,0.7607470023876877,0.5483092590077661,0.8149257929020471,0.7607470023876877
10,1.2,12,0,0.32040668706651526,0.27544129842435733,0.36971715677351064,0.6435757332339348,0.4785264624948109,0.7685476810342088,0.6435757332339348
10,1.2,12,1,0.44022329069398974,0.38129127766813736,0.4898388431224675,0.7238929133160542,0.5884142729592206,0.812266974109144,0.7238929133160542
10,1.2,12,2,0.47692279167786344,0.40609929467379025,0.5058733841692167,0.7471138741123226,0.6215510241822002,0.8230277016074272,0.7471138741123226
10,1.2,12,3,0.3164550591720821,0.25474166452362307,0.40140867792992585,0.7204652475383894,0.4967228288560578,0.7979813011019579,0.7204652475383894
10,1.2,12,4,0.42553694077398074,0.3501940297213658,0.4717426459894264,0.7667415046381243,0.5934400713513118,0.8048628789214086,0.7667415046381243
10,1.2,12,5,0.3635285766434255,0.3130367842595616,0.4130646679052977,0.7285950880477886,0.5358338558507016,0.8138032233301838,0.7285950880477886
10,2.5,0,0,0.32040668706651526,0.3076134392430289,0.33385344278747847,0.6913463418486809,0.4941815162731653,0.7733827726264468,0.6913463418486809
10,2.5,0,1,0.44022329069398974,0.4257459477212946,0.4500039971374717,0.7591705410005173,0.6025227234857351,0.8129358926571141,0.7591705410005173
10,2.5,0,2,0.47692279167786344,0.459634690530059,0.4797670198595127,0.779505135117694,0.637510197516381,0.8271175437734711,0.779505135117694
10,2.5,0,3,0.3164550591720821,0.2977616993324299,0.3447940414719868,0.7652264450615127,0.5071789552156866,0.8000528296362219,0.7652264450615127
10,2.5,0,4,0.42553694077398074,0.40563432645344105,0.4372581852225346,0.7671961188276734,0.5940938200402025,0.8073141355154816,0.7671961188276734
10,2.5,0,5,0.3635285766434255,0.3540163526265046,0.37233287390331554,0.7604669619732568,0.5447282090994112,0.8159602328164024,0.7604669619732568
10,2.5,4,0,0.32040668706651526,0.3076134392430289,0.33385344278747847,0.674636380885785,0.48569747159383697,0.7741944804828929,0.674636380885785
10,2.5,4,1,0.44022329069398974,0.4257459477212946,0.4500039971374717,0.7593537832665379,0.60028071463039,0.8129291504975232,0.7593537832665379
10,2.5,4,2,0.47692279167786344,0.459634690530059,0.4797670198595127,0.7802002999297853,0.6380724454679685,0.8272215656643002,0.7802002999297853
10,2.5,4,3,0.3164550591720821,0.2977616993324299,0.3447940414719868,0.755997391747404,0.505614051816386,0.7994515734755737,0.755997391747404
10,2.5,4,4,0.42553694077398074,0.40563432645344105,0.4372581852225346,0.7621698388527542,0.592364696896584,0.80658790861099,0.7621698388527542
10,2.5,4,5,0.3635285766434255,0.3540163526265046,0.37233287390331554,0.7607470023876877,0.5483092590077661,0.8149257929020471,0.7607470023876877
10,2.5,12,0,0.32040668706651526,0.3076134392430289,0.33385344278747847,0.6435757332339348,0.4785264624948109,0.7685476810342088,0.6435757332339348
10,2.5,12,1,0.44022329069398974,0.4257459477212946,0.4500039971374717,0.7238929133160542,0.5884142729592206,0.812266974109144,0.7238929133160542
10,2.5,12,2,0.47692279167786344,0.459634690530059,0.4797670198595127,0.7471138741123226,0.6215510241822002,0.8230277016074272,0.7471138741123226
10,2.5,12,3,0.3164550591720821,0.2977616993324299,0.3447940414719868,0.7204652475383894,0.4967228288560578,0.7979813011019579,0.7204652475383894
10,2.5,12,4,0.42553694077398074,0.40563432645344105,0.4372581852225346,0.7667415046381243,0.5934400713513118,0.8048628789214086,0.7667415046381243
10,2.5,12,5,0.3635285766434255,0.3540163526265046,0.37233287390331554,0.7285950880477886,0.5358338558507016,0.8138032233301838,0.7285950880477886
20,0.3,0,0,0.5236322325313053,0.17538933563722559,0.7164423453854252,0.7462547303473273,0.6622315296130098,0.8099821043821148,0.7462547303473273
20,0.3,0,1,0.5315299501176507,0.09383521006161372,0.7531892822778482,0.7814827550005153,0.6890915710483962,0.821438719066731,0.7814827550005153
20,0.3,0,2,0.544110097539786,0.11936849080610223,0.7503209749548034,0.7678691308296806,0.6803245964576694,0.825550954834273,0.7678691308296806
20,0.3,0,3,0.5065406171772889,0.09781067630602854,0.7359074417068067,0.7609052023466568,0.6510118536797264,0.8198726117103606,0.7609052023466568
20,0.3,0,4,0.5547829361719752,0.11564922662613665,0.7646697353124462,0.787532157693334,0.6925698030229918,0.8229294587105331,0.787532157693334
20,0.3,0,5,0.534313739654397,0.1448555395991112,0.752768619677667,0.7926980966883476,0.6861753462339741,0.8270185785023353,0.7926980966883476
20,0.3,4,0,0.5236322325313053,0.17538933563722559,0.7164423453854252,0.7448039620782418,0.6612962957612042,0.8100280955421804,0.7448039620782418
20,0.3,4,1,0.5315299501176507,0.09383521006161372,0.7531892822778482,0.7809612007978863,0.6896709151903745,0.8198410680351325,0.7809612007978863
20,0.3,4,2,0.544110097539786,0.11936849080610223,0.7503209749548034,0.7462424499852155,0.670097221941299,0.8250399954538582,0.7462424499852155
20,0.3,4,3,0.5065406171772889,0.09781067630602854,0.7359074417068067,0.7600629139806384,0.6502839412353372,0.8191406058119343,0.7600629139806384
20,0.3,4,4,0.5547829361719752,0.11564922662613665,0.7646697353124462,0.7843578044831508,0.6934778274450201,0.8233876847712917,0.7843578044831508
20,0.3,4,5,0.534313739654397,0.1448555395991112,0.752768619677667,0.7843691216796068,0.6839660850109271,0.8258620573411043,0.7843691216796068
20,0.3,12,0,0.5236322325313053,0.17538933563722559,0.7164423453854252,0.7461653967327494,0.6611696394774634,0.8073584411356495,0.7461653967327494
20,0.3,12,1,0.5315299501176507,0.09383521006161372,0.7531892822778482,0.7707619988769489,0.6843588158070896,0.8204774797422184,0.7707619988769489
20,0.3,12,2,0.544110097539786,0.11936849080610223,0.7503209749548034,0.7579381705438899,0.6784538879626446,0.8245218123310246,0.7579381705438899
20,0.3,12,3,0.5065406171772889,0.09781067630602854,0.7359074417068067,0.743252061415295,0.6411885271559741,0.8198591273911792,0.743252061415295
20,0.3,12,4,0.5547829361719752,0.11564922662613665,0.7646697353124462,0.7782763765322761,0.6905209088816394,0.8258403861138481,0.7782763765322761
20,0.3,12,5,0.534313739654397,0.1448555395991112,0.752768619677667,0.7856262936518715,0.6875341321829282,0.8264587384648874,0.7856262936518715
20,0.6,0,0,0.5236322325313053,0.35175580283228497,0.6019980389947248,0.7462547303473273,0.6622315296130098,0.8099821043821148,0.7462547303473273
20,0.6,0,1,0.5315299501176507,0.28145747190204995,0.6327054456423015,0.7814827550005153,0.6890915710483962,0.821438719066731,0.7814827550005153
20,0.6,0,2,0.544110097539786,0.3180093677491686,0.6183865434199893,0.7678691308296806,0.6803245964576694,0.825550954834273,0.7678691308296806
20,0.6,0,3,0.5065406171772889,0.2709700426586069,0.6135719190979376,0.7609052023466568,0.6510118536797264,0.8198726117103606,0.7609052023466568
20,0.6,0,4,0.5547829361719752,0.31378107052009985,0.6417387355368638,0.787532157693334,0.6925698030229918,0.8229294587105331,0.787532157693334
20,0.6,0,5,0.534313739654397,0.3490750720207119,0.6168625745610613,0.7926980966883476,0.6861753462339741,0.8270185785023353,0.7926980966883476
20,0.6,4,0,0.5236322325313053,0.35175580283228497,0.6019980389947248,0.7448039620782418,0.6612962957612042,0.8100280955421804,0.7448039620782418
20,0.6,4,1,0.5315299501176507,0.28145747190204995,0.6327054456423015,0.7809612007978863,0.6896709151903745,0.8198410680351325,0.7809612007978863
20,0.6,4,2,0.544110097539786,0.3180093677491686,0.6183865434199893,0.7462424499852155,0.670097221941299,0.8250399954538582,0.7462424499852155
20,0.6,4,3,0.5065406171772889,0.2709700426586069,0.6135719190979376,0.7600629139806384,0.6502839412353372,0.8191406058119343,0.7600629139806384
20,0.6,4,4,0.5547829361719752,0.31378107052009985,0.6417387355368638,0.7843578044831508,0.6934778274450201,0.8233876847712917,0.7843578044831508
20,0.6,4,5,0.534313739654397,0.3490750720207119,0.6168625745610613,0.7843691216796068,0.6839660850109271,0.8258620573411043,0.7843691216796068
20,0.6,12,0,0.5236322325313053,0.35175580283228497,0.6019980389947248,0.7461653967327494,0.6611696394774634,0.8073584411356495,0.7461653967327494
20,0.6,12,1,0.5315299501176507,0.28145747190204995,0.6327054456423015,0.7707619988769489,0.6843588158070896,0.8204774797422184,0.7707619988769489
20,0.6,12,2,0.544110097539786,0.3180093677491686,0.6183865434199893,0.7579381705438899,0.6784538879626446,0.8245218123310246,0.7579381705438899
20,0.6,12,3,0.5065406171772889,0.2709700426586069,0.6135719190979376,0.743252061415295,0.6411885271559741,0.8198591273911792,0.743252061415295
20,0.6,12,4,0.5547829361719752,0.31378107052009985,0.6417387355368638,0.7782763765322761,0.6905209088816394,0.8258403861138481,0.7782763765322761
20,0.6,12,5,0.534313739654397,0.3490750720207119,0.6168625745610613,0.7856262936518715,0.6875341321829282,0.8264587384648874,0.7856262936518715
20,1.2,0,0,0.5236322325313053,0.46576572151220863,0.548232687338128,0.7462547303473273,0.6622315296130098,0.8099821043821148,0.7462547303473273
20,1.2,0,1,0.5315299501176507,0.4369699579000292,0.5662881907222105,0.7814827550005153,0.6890915710483962,0.821438719066731,0.7814827550005153
20,1.2,0,2,0.544110097539786,0.45616031121808676,0.5617581818514549,0.7678691308296806,0.6803245964576694,0.825550954834273,0.7678691308296806
20,1.2,0,3,0.5065406171772889,0.39923601700180017,0.5498910178060434,0.7609052023466568,0.6510118536797264,0.8198726117103606,0.7609052023466568
20,1.2,0,4,0.5547829361719752,0.4680245857665306,0.5805950533738248,0.787532157693334,0.6925698030229918,0.8229294587105331,0.787532157693334
20,1.2,0,5,0.534313739654397,0.4787118718835571,0.555091149181839,0.7926980966883476,0.6861753462339741,0.8270185785023353,0.7926980966883476
20,1.2,4,0,0.5236322325313053,0.46576572151220863,0.548232687338128,0.7448039620782418,0.6612962957612042,0.8100280955421804,0.7448039620782418
20,1.2,4,1,0.5315299501176507,0.4369699579000292,0.5662881907222105,0.7809612007978863,0.6896709151903745,0.8198410680351325,0.7809612007978863
20,1.2,4,2,0.544110097539786,0.45616031121808676,0.5617581818514549,0.7462424499852155,0.670097221941299,0.8250399954538582,0.7462424499852155
20,1.2,4,3,0.5065406171772889,0.39923601700180017,0.5498910178060434,0.7600629139806384,0.6502839412353372,0.8191406058119343,0.7600629139806384
20,1.2,4,4,0.5547829361719752,0.4680245857665306,0.5805950533738248,0.7843578044831508,0.6934778274450201,0.8233876847712917,0.7843578044831508
20,1.2,4,5,0.534313739654397,0.4787118718835571,0.555091149181839,0.7843691216796068,0.6839660850109271,0.8258620573411043,0.7843691216796068
20,1.2,12,0,0.5236322325313053,0.46576572151220863,0.548232687338128,0.7461653967327494,0.6611696394774634,0.8073584411356495,0.7461653967327494
20,1.2,12,1,0.5315299501176507,0.4369699579000292,0.5662881907222105,0.7707619988769489,0.6843588158070896,0.8204774797422184,0.7707619988769489
20,1.2,12,2,0.544110097539786,0.45616031121808676,0.5617581818514549,0.7579381705438899,0.6784538879626446,0.8245218123310246,0.7579381705438899
20,1.2,12,3,0.5065406171772889,0.39923601700180017,0.5498910178060434,0.743252061415295,0.6411885271559741,0.8198591273911792,0.743252061415295
20,1.2,12,4,0.5547829361719752,0.4680245857665306,0.5805950533738248,0.7782763765322761,0.6905209088816394,0.8258403861138481,0.7782763765322761
20,1.2,12,5,0.534313739654397,0.4787118718835571,0.555091149181839,0.7856262936518715,0.6875341321829282,0.8264587384648874,0.7856262936518715
20,2.5,0,0,0.5236322325313053,0.5072285582469616,0.5310849675846598,0.7462547303473273,0.6622315296130098,0.8099821043821148,0.7462547303473273
20,2.5,0,1,0.5315299501176507,0.5114501133164394,0.5396874816396546,0.7814827550005153,0.6890915710483962,0.821438719066731,0.7814827550005153
20,2.5,0,2,0.544110097539786,0.5187400733739597,0.5444821202743481,0.7678691308296806,0.6803245964576694,0.825550954834273,0.7678691308296806
20,2.5,0,3,0.5065406171772889,0.4653074954514502,0.5205110942236066,0.7609052023466568,0.6510118536797264,0.8198726117103606,0.7609052023466568
20,2.5,0,4,0.5547829361719752,0.5311454062295629,0.5607504697840486,0.787532157693334,0.6925698030229918,0.8229294587105331,0.787532157693334
20,2.5,0,5,0.534313739654397,0.5247210913052147,0.5381196887433867,0.7926980966883476,0.6861753462339741,0.8270185785023353,0.7926980966883476
20,2.5,4,0,0.5236322325313053,0.5072285582469616,0.5310849675846598,0.7448039620782418,0.6612962957612042,0.8100280955421804,0.7448039620782418
20,2.5,4,1,0.5315299501176507,0.5114501133164394,0.5396874816396546,0.7809612007978863,0.6896709151903745,0.8198410680351325,0.7809612007978863
20,2.5,4,2,0.544110097539786,0.5187400733739597,0.5444821202743481,0.7462424499852155,0.670097221941299,0.8250399954538582,0.7462424499852155
20,2.5,4,3,0.5065406171772889,0.4653074954514502,0.5205110942236066,0.7600629139806384,0.6502839412353372,0.8191406058119343,0.7600629139806384
20,2.5,4,4,0.5547829361719752,0.5311454062295629,0.5607504697840486,0.7843578044831508,0.6934778274450201,0.8233876847712917,0.7843578044831508
20,2.5,4,5,0.534313739654397,0.5247210913052147,0.5381196887433867,0.7843691216796068,0.6839660850109271,0.8258620573411043,0.7843691216796068
20,2.5,12,0,0.5236322325313053,0.5072285582469616,0.5310849675846598,0.7461653967327494,0.6611696394774634,0.8073584411356495,0.7461653967327494
20,2.5,12,1,0.5315299501176507,0.5114501133164394,0.5396874816396546,0.7707619988769489,0.6843588158070896,0.8204774797422184,0.7707619988769489
20,2.5,12,2,0.544110097539786,0.5187400733739597,0.5444821202743481,0.7579381705438899,0.6784538879626446,0.8245218123310246,0.7579381705438899
20,2.5,12,3,0.5065406171772889,0.4653074954514502,0.5205110942236066,0.743252061415295,0.6411885271559741,0.8198591273911792,0.743252061415295
20,2.5,12,4,0.5547829361719752,0.5311454062295629,0.5607504697840486,0.7782763765322761,0.6905209088816394,0.8258403861138481,0.7782763765322761
20,2.5,12,5,0.534313739654397,0.5247210913052147,0.5381196887433867,0.7856262936518715,0.6875341321829282,0.8264587384648874,0.7856262936518715
